json_key,md5_list,val,md5_checksum,md5_list_minus_one,json_key_minus_one,file_name,etl_record_updated
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""PremiumComponents_PremiumComponent""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""ffeae4f9973ed54a78e5e665b663d971"", ""5b1224acd5bf2d08acef55b7a86ef2d7""]","{""Identifier_ComponentName"": ""UmbrellaTotalPremium"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, PremiumComponents_PremiumComponent"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, ffeae4f9973ed54a78e5e665b663d971, 5b1224acd5bf2d08acef55b7a86ef2d7"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, ffeae4f9973ed54a78e5e665b663d971"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""ffeae4f9973ed54a78e5e665b663d971""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component"", ""Detail""]","[""c873067a7d1a45c3f614fc49c5ee2aa0"", ""710fceb68a329883315bdf7926a716f6"", ""96899aaff55c73b0a74d6abccddd4b1e"", ""ba9615544068c760c3a093d4443759e4"", ""f7e7fe4445f013690e2ffe7a80589790""]","{""Name"": ""TotalTermPremium"", ""Value_Decimal"": ""586.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component, Detail"", ""md5_list"": ""c873067a7d1a45c3f614fc49c5ee2aa0, 710fceb68a329883315bdf7926a716f6, 96899aaff55c73b0a74d6abccddd4b1e, ba9615544068c760c3a093d4443759e4, f7e7fe4445f013690e2ffe7a80589790"", ""md5_checksum"": ""c873067a7d1a45c3f614fc49c5ee2aa0"", ""md5_list_minus_one"": ""c873067a7d1a45c3f614fc49c5ee2aa0, 710fceb68a329883315bdf7926a716f6, 96899aaff55c73b0a74d6abccddd4b1e, ba9615544068c760c3a093d4443759e4"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component"", ""file_name"": ""PolicyXml_DRC_20191028113332669357_CC91B6A27D0F8D88"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",c873067a7d1a45c3f614fc49c5ee2aa0,"[""c873067a7d1a45c3f614fc49c5ee2aa0"", ""710fceb68a329883315bdf7926a716f6"", ""96899aaff55c73b0a74d6abccddd4b1e"", ""ba9615544068c760c3a093d4443759e4""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component""]",PolicyXml_DRC_20191028113332669357_CC91B6A27D0F8D88,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_BusinessEvent"", ""Identifier""]","[""5dcf79b548c63b882fbd73c2b610c525"", ""4bff2cad81f553bf69385c518d62f61a"", ""985a1ef8c4faf8721fe80371686beca0"", ""2133d65a6d0b46c4a702747a4520e77b""]","{""Date"": ""2019-12-27"", ""OccurrenceNumber"": ""3"", ""VersionNumber"": ""5"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_BusinessEvent, Identifier"", ""md5_list"": ""5dcf79b548c63b882fbd73c2b610c525, 4bff2cad81f553bf69385c518d62f61a, 985a1ef8c4faf8721fe80371686beca0, 2133d65a6d0b46c4a702747a4520e77b"", ""md5_checksum"": ""5dcf79b548c63b882fbd73c2b610c525"", ""md5_list_minus_one"": ""5dcf79b548c63b882fbd73c2b610c525, 4bff2cad81f553bf69385c518d62f61a, 985a1ef8c4faf8721fe80371686beca0"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_BusinessEvent"", ""file_name"": ""PolicyXml_DRC_20191028113438889251_F9423A9B65EBC921"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",5dcf79b548c63b882fbd73c2b610c525,"[""5dcf79b548c63b882fbd73c2b610c525"", ""4bff2cad81f553bf69385c518d62f61a"", ""985a1ef8c4faf8721fe80371686beca0""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_BusinessEvent""]",PolicyXml_DRC_20191028113438889251_F9423A9B65EBC921,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]","[""5dcf79b548c63b882fbd73c2b610c525"", ""4bff2cad81f553bf69385c518d62f61a"", ""183c3732dc0051782f6eba54b752d3d0"", ""d038324cc894260672338e232eb8a395"", ""8372bc160fe22e4fd1930fddaba83881""]","{""Identifier_ComponentName"": ""PersonalLiability Premium"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""md5_list"": ""5dcf79b548c63b882fbd73c2b610c525, 4bff2cad81f553bf69385c518d62f61a, 183c3732dc0051782f6eba54b752d3d0, d038324cc894260672338e232eb8a395, 8372bc160fe22e4fd1930fddaba83881"", ""md5_checksum"": ""5dcf79b548c63b882fbd73c2b610c525"", ""md5_list_minus_one"": ""5dcf79b548c63b882fbd73c2b610c525, 4bff2cad81f553bf69385c518d62f61a, 183c3732dc0051782f6eba54b752d3d0, d038324cc894260672338e232eb8a395"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20191028113438889251_F9423A9B65EBC921"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",5dcf79b548c63b882fbd73c2b610c525,"[""5dcf79b548c63b882fbd73c2b610c525"", ""4bff2cad81f553bf69385c518d62f61a"", ""183c3732dc0051782f6eba54b752d3d0"", ""d038324cc894260672338e232eb8a395""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]",PolicyXml_DRC_20191028113438889251_F9423A9B65EBC921,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_BusinessEvent"", ""Identifier""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""d5d07ec5fd65dce92279a31b70bd19d3"", ""98ef7dd7ace667206103eed7ea95846f""]","{""Date"": ""2019-05-22"", ""OccurrenceNumber"": ""5"", ""VersionNumber"": ""4"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_BusinessEvent, Identifier"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, d5d07ec5fd65dce92279a31b70bd19d3, 98ef7dd7ace667206103eed7ea95846f"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, d5d07ec5fd65dce92279a31b70bd19d3"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_BusinessEvent"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""d5d07ec5fd65dce92279a31b70bd19d3""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_BusinessEvent""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""05256b3528448653ad4fd36b1b5eb881""]","{""at-busStatus"": ""CANCELED"", ""at-effectiveDate"": ""2019-05-22"", ""at-expirationDate"": ""2020-05-22"", ""Identifier_CoverageName"": ""Structure"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, 05256b3528448653ad4fd36b1b5eb881"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""c23b225337604a672427306f8721d5d1"", ""b709be2904d05b921a8675b0399bbf12""]","{""Identifier_ComponentName"": ""Equipment Breakdown Coverage Premium"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, c23b225337604a672427306f8721d5d1, b709be2904d05b921a8675b0399bbf12"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, c23b225337604a672427306f8721d5d1"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""c23b225337604a672427306f8721d5d1""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""78d18323d2f8a89d46d72547cc749d4c"", ""86b3f3118ce24f9e0263ecc4101d7279""]","{""Identifier_ComponentName"": ""PersonalLiability Commission"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, 78d18323d2f8a89d46d72547cc749d4c, 86b3f3118ce24f9e0263ecc4101d7279"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, 78d18323d2f8a89d46d72547cc749d4c"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""78d18323d2f8a89d46d72547cc749d4c""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""AdditionalUnderlyingAuto""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""77be49411a2450f3b3f6b7fe38b3dfe0""]","{""Identifier_UnitId"": ""6f16f712-2226-41a2-be89-516095446cf7"", ""Identifier_UnderlyingCompanyPolicyNumber"": ""A4-087152-6"", ""Identifier_UnderlyingCompanyName"": ""AAA"", ""BIPerPersonLimit"": ""250000"", ""BIPerOccuranceLimit"": ""250000"", ""PropertyDamageLimit"": ""100000"", ""UMPerPersonLimit"": ""250000"", ""UMPerOccuranceLimit"": ""500000"", ""UMPropertyDamageLimit"": ""0"", ""Make"": ""Nissan/Datsun"", ""Model"": ""MURANO 4D"", ""Year"": ""2015"", ""RecreationalVehicle"": ""False"", ""CollectorCar"": ""False"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, AdditionalUnderlyingAuto"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, 77be49411a2450f3b3f6b7fe38b3dfe0"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""07edca25e1902980661ca5a0a69b10a1"", ""a1b0b4dac273ee2ed461f9895ea53780"", ""4abb29d6e4112a68d4979b015c7ad7b6""]","{""Name"": ""Premium"", ""Value_Decimal"": ""-112.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, 07edca25e1902980661ca5a0a69b10a1, a1b0b4dac273ee2ed461f9895ea53780, 4abb29d6e4112a68d4979b015c7ad7b6"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, 07edca25e1902980661ca5a0a69b10a1, a1b0b4dac273ee2ed461f9895ea53780"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""07edca25e1902980661ca5a0a69b10a1"", ""a1b0b4dac273ee2ed461f9895ea53780""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_BusinessEvent"", ""Identifier""]","[""c873067a7d1a45c3f614fc49c5ee2aa0"", ""710fceb68a329883315bdf7926a716f6"", ""c5973aa6fab94e3722ac268aa6a439f2"", ""bdd4673c47aab2e2a62878ba9e1949ed""]","{""Date"": ""2019-12-26"", ""OccurrenceNumber"": ""3"", ""VersionNumber"": ""5"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_BusinessEvent, Identifier"", ""md5_list"": ""c873067a7d1a45c3f614fc49c5ee2aa0, 710fceb68a329883315bdf7926a716f6, c5973aa6fab94e3722ac268aa6a439f2, bdd4673c47aab2e2a62878ba9e1949ed"", ""md5_checksum"": ""c873067a7d1a45c3f614fc49c5ee2aa0"", ""md5_list_minus_one"": ""c873067a7d1a45c3f614fc49c5ee2aa0, 710fceb68a329883315bdf7926a716f6, c5973aa6fab94e3722ac268aa6a439f2"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_BusinessEvent"", ""file_name"": ""PolicyXml_DRC_20191028113332669357_CC91B6A27D0F8D88"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",c873067a7d1a45c3f614fc49c5ee2aa0,"[""c873067a7d1a45c3f614fc49c5ee2aa0"", ""710fceb68a329883315bdf7926a716f6"", ""c5973aa6fab94e3722ac268aa6a439f2""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_BusinessEvent""]",PolicyXml_DRC_20191028113332669357_CC91B6A27D0F8D88,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_BusinessEvent"", ""Identifier""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""c211375174c5dcaae9d19506baf0772c"", ""327eee7efcc2428eb18a1331788bd76c""]","{""Date"": ""2019-10-24"", ""OccurrenceNumber"": ""19"", ""VersionNumber"": ""4"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_BusinessEvent, Identifier"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, c211375174c5dcaae9d19506baf0772c, 327eee7efcc2428eb18a1331788bd76c"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, c211375174c5dcaae9d19506baf0772c"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_BusinessEvent"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""c211375174c5dcaae9d19506baf0772c""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_BusinessEvent""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""00d4432e3792b4f0ff03c04be9d9f4db"", ""7fd233fdb713656c4cbaee5fbdb93f6e""]","{""Identifier_ComponentName"": ""VacSectionPremium"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, 00d4432e3792b4f0ff03c04be9d9f4db, 7fd233fdb713656c4cbaee5fbdb93f6e"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, 00d4432e3792b4f0ff03c04be9d9f4db"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""00d4432e3792b4f0ff03c04be9d9f4db""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""13eb38111d75fd4046995c64ee167227"", ""21171d6ad5102c3d129d06948d5a0589""]","{""Name"": ""Subline"", ""Value_text"": ""436"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 13eb38111d75fd4046995c64ee167227, 21171d6ad5102c3d129d06948d5a0589"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 13eb38111d75fd4046995c64ee167227"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""13eb38111d75fd4046995c64ee167227""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""46d3b6cd07e726f223431543f1271902"", ""96b76a8597242fac81b46944c6d00eef""]","{""Name"": ""EndorsementFormNo"", ""Value_text"": ""DL2555"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 46d3b6cd07e726f223431543f1271902, 96b76a8597242fac81b46944c6d00eef"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 46d3b6cd07e726f223431543f1271902"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""46d3b6cd07e726f223431543f1271902""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
